10000
93,93,0
69,26,14.35
78,90,10.29
42,71,12.14
82,82,0
18,89,8.86
25,6,7.827
73,26,5.692
71,83,13.66
35,83,10.02
14,66,3.097
23,23,0
19,6,6.423
54,30,9.412
98,67,11.91
57,67,9.519
45,71,11.43
34,76,9.11
9,97,6.281
3,67,8.991
55,17,11.43
35,83,10.02
59,89,11.34
56,60,12.12
3,3,0
100,41,8.299
85,55,8.791
3,52,8.418
87,69,5.956
70,56,14.04
17,55,11.43
56,12,10.67
93,30,12.94
14,44,14.2
78,68,11.66
19,6,6.423
82,24,10.03
69,73,10.9
18,18,0
93,6,7.908
75,29,6.77
93,64,7.989
78,96,13.31
41,94,5.592
88,48,11.25
2,80,2.437
49,27,4.286
70,56,14.04
27,49,4.286
73,33,10.54
83,71,13.66
11,11,0
34,42,13.74
76,10,14.21
64,93,7.989
55,47,14.44
25,34,13.11
76,86,13.29
28,38,11.97
63,36,3.665
54,52,8.233
71,93,8.276
94,98,7.93
98,100,11.54
12,56,10.67
70,42,13.95
76,6,10.52
62,91,9.668
11,13,12.87
39,13,13.97
99,59,13.69
81,81,0
30,54,9.412
98,67,11.91
38,47,14.91
42,6,8.982
2,82,11.26
33,25,11.41
68,53,14.87
4,4,0
76,34,9.11
87,10,5.502
71,35,8.497
97,2,10.71
81,95,5.725
91,28,11.91
86,70,3.478
47,24,14.53
3,41,14.33
49,49,0
67,57,9.519
93,71,8.276
77,51,9.668
5,62,13.59
62,28,2.569
55,38,7.323
47,15,9.438
44,32,9.183
27,29,9.598
49,29,6.014
4,16,4.893
21,99,9.264
5,17,6.317
42,34,13.74
43,82,9.886
27,29,9.598
6,34,10.07
96,54,14.48
54,3,14.34
75,75,0
93,42,6.103
15,43,9.615
34,25,13.11
73,87,7.458
67,31,6.019
11,13,12.87
81,95,5.725
83,65,12.91
68,59,9.537
70,42,13.95
11,95,11.26
3,67,8.991
26,26,0
86,6,11.53
54,58,7.267
19,64,13.31
61,61,0
24,85,1.033
49,67,13.81
37,43,6.007
71,83,13.66
19,44,11.48
69,87,5.956
72,13,4.847
1,1,0
82,80,13.46
37,82,10.73
94,52,10.35
96,7,10.31
40,67,8.189
24,17,13.18
19,25,10.1
55,5,8.432
31,40,12.47
28,46,6.508
40,31,12.47
55,38,7.323
60,27,9.74
13,97,5.764
25,6,7.827
34,76,9.11
98,94,7.93
83,83,0
67,40,8.189
33,86,14.71
30,96,14.71
41,41,0
1,91,6.899
52,41,6.531
73,10,12.01
3,54,14.34
39,80,14.81
37,80,5.87
83,35,10.02
75,27,5.391
2,47,10.09
87,73,7.458
39,84,8.018
11,95,11.26
76,34,9.11
6,70,14.87
97,80,8.789
43,43,0
85,82,10.71
64,35,12.47
88,36,5.469
19,71,11.55
87,10,5.502
47,55,14.44
19,19,0
6,42,8.982
24,24,0
33,87,10.64
90,68,4.335
52,94,10.35
19,93,5.432
97,2,10.71
17,85,13.54
7,53,8.224
37,80,5.87
52,94,10.35
18,90,14.04
50,50,0
38,47,14.91
100,40,12.7
3,40,7.351
73,10,12.01
3,54,14.34
94,58,10.36
80,80,0
49,60,6.966
74,39,6.681
37,2,3.873
67,49,13.81
53,53,0
76,33,4.732
21,21,0
17,5,6.317
19,93,5.432
42,86,12.04
30,42,7.827
85,55,8.791
80,37,5.87
19,64,13.31
49,40,5.639
33,10,9.846
17,24,13.18
62,46,8.346
29,60,2.329
86,42,12.04
47,43,5.011
92,92,0
12,86,8.046
35,78,14.32
71,83,13.66
80,2,2.437
96,90,4.955
93,30,12.94
12,12,0
80,97,8.789
79,79,0
42,30,7.827
33,73,10.54
52,54,8.233
25,32,14.7
25,32,14.7
85,80,14.83
3,52,8.418
14,66,3.097
93,42,6.103
27,27,0
41,94,5.592
25,93,14.42
62,38,12.22
97,11,11.47
10,73,12.01
41,100,8.299
64,45,4.987
48,63,7.411
41,98,12.89
25,93,14.42
62,38,12.22
46,46,0
35,64,12.47
45,64,4.987
24,24,0
26,69,14.35
97,97,0
60,75,5.701
67,27,14.04
6,34,10.07
96,96,0
80,9,13.55
89,18,8.86
78,53,3.731
100,3,6.731
25,25,0
83,65,12.91
51,61,12.1
78,18,12.31
87,69,5.956
70,56,14.04
13,72,4.847
52,54,8.233
53,68,14.87
78,68,11.66
29,29,0
49,67,13.81
42,86,12.04
89,77,8.168
67,49,13.81
80,9,13.55
23,32,12.8
34,86,4.28
29,29,0
29,3,13.27
63,63,0
98,31,12.3
100,98,11.54
43,43,0
43,14,14.54
96,54,14.48
96,90,4.955
52,52,0
80,43,11.83
26,4,11.34
25,44,11.1
73,87,7.458
72,11,9.268
84,74,5.897
81,44,13.59
52,100,4.708
47,47,0
10,12,14.44
56,56,0
36,88,5.469
19,25,10.1
58,67,14.89
83,83,0
19,25,10.1
61,61,0
100,98,11.54
63,63,0
90,59,13.43
58,67,14.89
25,44,11.1
25,34,13.11
25,34,13.11
16,16,0
29,29,0
97,72,7.978
80,47,12.53
58,3,9.555
42,42,0
32,32,0
60,75,5.701
34,33,10.49
18,21,10.87
13,97,5.764
67,98,11.91
39,84,8.018
39,84,8.018
52,52,0
18,68,11.01
82,47,5.027
91,28,11.91
62,62,0
10,87,5.502
26,73,5.692
26,69,14.35
39,9,10.29
28,38,11.97
34,6,10.07
69,26,14.35
43,66,11.45
56,60,12.12
89,21,12.66
83,65,12.91
68,53,14.87
37,47,7.884
28,38,11.97
40,40,0
76,34,9.11
61,77,10.99
54,58,7.267
31,98,12.3
94,100,9.385
85,82,10.71
31,100,14.48
31,100,14.48
43,14,14.54
42,93,6.103
82,43,9.886
80,9,13.55
84,74,5.897
52,3,8.418
64,96,14.05
26,73,5.692
47,24,14.53
64,35,12.47
64,45,4.987
10,73,12.01
82,47,5.027
16,22,11.15
75,49,5.533
91,28,11.91
6,42,8.982
70,42,13.95
100,67,9.168
52,52,0
43,43,0
36,48,7.668
53,78,3.731
45,96,10.1
51,51,0
23,81,14.01
43,66,11.45
34,6,10.07
13,9,3.72
18,59,4.174
2,43,9.625
93,25,14.42
28,62,2.569
76,33,4.732
9,80,13.55
27,67,14.04
15,82,12.9
47,82,5.027
88,88,0
53,90,13.95
70,42,13.95
59,99,13.69
46,28,6.508
86,86,0
41,52,6.531
52,58,1.239
82,24,10.03
39,79,10.02
95,81,5.725
47,2,10.09
93,64,7.989
60,49,6.966
35,35,0
24,85,1.033
72,13,4.847
39,80,14.81
70,42,13.95
7,53,8.224
17,17,0
3,49,10.97
37,47,7.884
35,45,14.22
95,95,0
11,13,12.87
96,96,0
60,56,12.12
21,89,12.66
43,82,9.886
42,93,6.103
17,17,0
39,80,14.81
70,12,5.937
80,2,2.437
2,85,14.06
49,75,5.533
23,81,14.01
53,53,0
6,86,11.53
43,82,9.886
60,75,5.701
23,32,12.8
17,85,13.54
37,37,0
100,31,14.48
42,70,13.95
18,18,0
81,32,9.093
26,22,12.58
26,73,5.692
5,55,8.432
100,54,12.91
2,85,14.06
40,29,10.81
57,50,9.759
6,33,14.93
78,53,3.731
10,12,14.44
62,46,8.346
100,54,12.91
68,96,8.873
14,15,7.086
57,57,0
85,17,13.54
78,59,14.76
5,24,13.84
49,67,13.81
29,3,13.27
27,3,13.86
71,45,11.43
80,80,0
96,64,14.05
47,38,14.91
17,55,11.43
78,18,12.31
23,81,14.01
17,5,6.317
82,55,9.516
81,44,13.59
37,97,12.12
87,92,13.96
58,3,9.555
82,15,12.9
96,96,0
44,25,11.1
64,71,7.109
78,68,11.66
99,50,14.94
74,79,3.413
2,43,9.625
81,23,14.01
37,80,5.87
50,94,11.43
78,53,3.731
93,64,7.989
14,15,7.086
6,25,7.827
64,96,14.05
76,10,14.21
42,30,7.827
43,15,9.615
97,9,6.281
97,9,6.281
68,68,0
31,100,14.48
44,19,11.48
21,21,0
31,57,5.641
66,66,0
80,82,13.46
28,91,11.91
52,100,4.708
60,49,6.966
35,45,14.22
54,54,0
9,80,13.55
57,31,5.641
43,66,11.45
40,49,5.639
60,29,2.329
52,41,6.531
59,89,11.34
62,91,9.668
18,18,0
4,22,7.52
14,66,3.097
48,36,7.668
69,69,0
57,67,9.519
55,55,0
67,3,8.991
67,57,9.519
59,99,13.69
80,97,8.789
49,40,5.639
12,12,0
41,41,0
60,40,12.31
85,55,8.791
61,51,12.1
48,63,7.411
98,50,5.149
67,49,13.81
21,99,9.264
76,25,6.892
80,82,13.46
65,46,10.73
10,34,14.69
49,75,5.533
100,40,12.7
55,47,14.44
16,4,4.893
72,13,4.847
41,100,8.299
61,77,10.99
41,100,8.299
61,61,0
64,96,14.05
9,80,13.55
2,82,11.26
30,64,8.245
2,2,0
44,19,11.48
55,38,7.323
2,97,10.71
97,37,12.12
50,94,11.43
88,63,9.108
85,55,8.791
11,11,0
35,83,10.02
75,27,5.391
87,26,12.63
53,65,13.97
57,31,5.641
35,71,8.497
35,78,14.32
47,55,14.44
3,27,13.86
16,4,4.893
42,64,7.496
87,26,12.63
30,96,14.71
94,58,10.36
38,24,14.72
10,69,9.753
82,47,5.027
42,70,13.95
47,38,14.91
38,55,7.323
72,72,0
78,35,14.32
72,97,7.978
60,40,12.31
69,92,8.973
20,56,13.74
80,39,14.81
29,75,6.77
56,60,12.12
75,27,5.391
5,17,6.317
78,96,13.31
93,64,7.989
70,86,3.478
96,78,13.31
44,44,0
39,39,0
24,5,13.84
73,10,12.01
18,18,0
42,93,6.103
14,66,3.097
80,80,0
27,40,6.909
15,15,0
100,41,8.299
100,67,9.168
96,45,10.1
47,80,12.53
58,3,9.555
24,2,14.26
33,86,14.71
25,93,14.42
52,54,8.233
81,95,5.725
18,59,4.174
82,55,9.516
64,35,12.47
72,9,8.564
5,85,14.6
28,62,2.569
44,44,0
57,50,9.759
52,41,6.531
84,39,8.018
15,66,5.058
19,93,5.432
29,60,2.329
37,80,5.87
13,97,5.764
6,42,8.982
15,15,0
34,33,10.49
41,100,8.299
43,2,9.625
75,49,5.533
18,90,14.04
46,28,6.508
31,31,0
31,50,14.94
96,45,10.1
35,83,10.02
14,43,14.54
50,98,5.149
33,25,11.41
69,10,9.753
27,75,5.391
60,27,9.74
67,27,14.04
94,58,10.36
13,97,5.764
26,26,0
17,24,13.18
21,18,10.87
26,87,12.63
53,78,3.731
87,73,7.458
73,33,10.54
38,24,14.72
9,9,0
66,43,11.45
18,21,10.87
49,40,5.639
64,64,0
59,18,4.174
81,44,13.59
74,84,5.897
58,67,14.89
13,80,14.4
31,100,14.48
3,67,8.991
87,69,5.956
12,10,14.44
21,18,10.87
67,27,14.04
25,76,6.892
64,42,7.496
5,55,8.432
27,40,6.909
62,28,2.569
25,34,13.11
68,59,9.537
82,82,0
67,100,9.168
64,42,7.496
32,32,0
47,47,0
90,96,4.955
100,67,9.168
56,20,13.74
43,95,14.24
34,70,7.274
43,80,11.83
83,83,0
29,40,10.81
13,13,0
28,91,11.91
98,31,12.3
81,81,0
65,83,12.91
87,92,13.96
100,54,12.91
29,56,12.21
71,93,8.276
92,69,8.973
54,54,0
3,31,14.98
6,6,0
15,14,7.086
33,86,14.71
92,69,8.973
37,2,3.873
93,30,12.94
84,84,0
93,71,8.276
30,64,8.245
2,82,11.26
45,71,11.43
18,59,4.174
57,31,5.641
11,95,11.26
67,98,11.91
77,89,8.168
29,29,0
91,28,11.91
91,62,9.668
51,77,9.668
27,60,9.74
51,77,9.668
70,70,0
58,3,9.555
54,52,8.233
33,33,0
80,47,12.53
67,27,14.04
55,38,7.323
70,70,0
78,18,12.31
68,68,0
55,55,0
56,56,0
13,9,3.72
64,19,13.31
99,99,0
54,3,14.34
18,18,0
6,76,10.52
93,64,7.989
17,85,13.54
6,86,11.53
44,32,9.183
42,71,12.14
3,100,6.731
37,82,10.73
11,72,9.268
14,15,7.086
62,46,8.346
54,41,10.89
71,93,8.276
93,93,0
78,35,14.32
22,26,12.58
6,34,10.07
37,43,6.007
55,38,7.323
48,36,7.668
60,27,9.74
97,80,8.789
33,86,14.71
45,71,11.43
9,80,13.55
30,54,9.412
67,40,8.189
40,49,5.639
4,26,11.34
55,24,7.778
41,98,12.89
47,55,14.44
70,12,5.937
43,82,9.886
64,96,14.05
47,24,14.53
32,95,14.81
91,62,9.668
52,100,4.708
23,32,12.8
78,53,3.731
31,98,12.3
43,37,6.007
5,38,11.03
60,40,12.31
41,100,8.299
90,53,13.95
3,40,7.351
12,86,8.046
34,70,7.274
37,2,3.873
58,41,5.974
10,33,9.846
63,36,3.665
53,78,3.731
93,64,7.989
26,87,12.63
36,48,7.668
78,18,12.31
57,67,9.519
24,55,7.778
59,18,4.174
43,80,11.83
99,59,13.69
66,66,0
33,87,10.64
68,7,12.56
52,54,8.233
55,47,14.44
41,58,5.974
18,68,11.01
38,38,0
64,35,12.47
34,6,10.07
50,57,9.759
35,45,14.22
5,5,0
93,30,12.94
58,58,0
93,25,14.42
55,55,0
6,64,14.99
45,45,0
95,66,14.62
54,96,14.48
18,68,11.01
10,76,14.21
56,12,10.67
71,45,11.43
85,80,14.83
95,66,14.62
1,1,0
87,10,5.502
91,46,14.72
70,86,3.478
10,73,12.01
38,38,0
13,11,12.87
11,97,11.47
25,6,7.827
57,31,5.641
42,19,10.55
41,3,14.33
10,73,12.01
99,99,0
62,5,13.59
37,82,10.73
89,59,11.34
29,56,12.21
22,16,11.15
26,69,14.35
42,30,7.827
97,97,0
86,76,13.29
25,19,10.1
80,13,14.4
100,98,11.54
68,53,14.87
66,66,0
33,34,10.49
46,46,0
15,82,12.9
56,60,12.12
82,55,9.516
35,45,14.22
23,8,9.969
57,98,8.533
54,58,7.267
52,3,8.418
1,1,0
61,77,10.99
82,43,9.886
71,64,7.109
19,19,0
26,69,14.35
14,15,7.086
11,97,11.47
3,100,6.731
24,47,14.53
44,32,9.183
24,24,0
33,73,10.54
2,47,10.09
7,68,12.56
35,78,14.32
58,100,5.832
93,19,5.432
30,45,6.063
57,50,9.759
34,70,7.274
98,57,8.533
34,34,0
38,47,14.91
45,64,4.987
77,61,10.99
90,96,4.955
80,13,14.4
65,83,12.91
13,80,14.4
38,82,11.4
27,67,14.04
42,86,12.04
66,14,3.097
82,43,9.886
72,13,4.847
78,53,3.731
18,59,4.174
48,88,11.25
45,93,12.63
17,17,0
3,58,9.555
44,25,11.1
45,54,12.2
86,70,3.478
52,100,4.708
90,90,0
2,24,14.26
79,74,3.413
93,42,6.103
65,53,13.97
56,12,10.67
15,15,0
87,33,10.64
56,29,12.21
3,52,8.418
35,45,14.22
56,56,0
80,39,14.81
98,31,12.3
56,60,12.12
43,43,0
2,2,0
44,32,9.183
100,58,5.832
18,59,4.174
96,7,10.31
96,7,10.31
71,64,7.109
88,63,9.108
40,100,12.7
80,39,14.81
31,100,14.48
71,71,0
47,2,10.09
32,44,9.183
40,3,7.351
100,41,8.299
90,78,10.29
39,80,14.81
37,80,5.87
73,76,14.3
33,87,10.64
54,45,12.2
33,6,14.93
43,14,14.54
87,92,13.96
25,34,13.11
25,19,10.1
94,98,7.93
27,29,9.598
83,71,13.66
78,96,13.31
57,98,8.533
59,90,13.43
5,62,13.59
53,65,13.97
50,57,9.759
79,79,0
68,90,4.335
31,31,0
53,65,13.97
96,30,14.71
43,80,11.83
58,67,14.89
79,79,0
59,21,7.953
54,41,10.89
31,67,6.019
91,62,9.668
19,25,10.1
59,90,13.43
33,73,10.54
52,58,1.239
18,21,10.87
35,45,14.22
43,2,9.625
97,72,7.978
42,19,10.55
98,57,8.533
82,43,9.886
26,4,11.34
24,82,10.03
78,78,0
38,38,0
28,91,11.91
15,43,9.615
21,59,7.953
45,42,10.11
75,29,6.77
64,30,8.245
35,83,10.02
41,58,5.974
62,5,13.59
29,40,10.81
30,42,7.827
48,48,0
82,82,0
55,38,7.323
58,58,0
26,69,14.35
47,37,7.884
42,45,10.11
61,77,10.99
1,1,0
58,67,14.89
38,82,11.4
94,41,5.592
29,3,13.27
27,3,13.86
85,80,14.83
12,10,14.44
27,67,14.04
31,100,14.48
59,89,11.34
14,44,14.2
50,99,14.94
9,13,3.72
80,47,12.53
10,76,14.21
17,55,11.43
56,70,14.04
87,10,5.502
11,72,9.268
28,28,0
58,58,0
39,74,6.681
97,39,13.49
14,14,0
78,53,3.731
94,58,10.36
25,32,14.7
93,93,0
11,97,11.47
57,31,5.641
77,89,8.168
47,2,10.09
33,73,10.54
10,73,12.01
34,70,7.274
92,87,13.96
97,37,12.12
31,3,14.98
36,63,3.665
32,23,12.8
41,58,5.974
58,58,0
27,29,9.598
44,25,11.1
65,53,13.97
71,45,11.43
24,38,14.72
54,100,12.91
3,31,14.98
52,52,0
96,90,4.955
43,95,14.24
69,69,0
25,25,0
44,81,13.59
76,6,10.52
31,3,14.98
81,44,13.59
64,35,12.47
25,32,14.7
16,22,11.15
80,2,2.437
85,5,14.6
41,52,6.531
50,99,14.94
62,62,0
45,64,4.987
6,70,14.87
87,33,10.64
56,29,12.21
50,98,5.149
55,82,9.516
7,96,10.31
68,96,8.873
42,93,6.103
12,86,8.046
60,27,9.74
40,49,5.639
10,33,9.846
95,43,14.24
80,13,14.4
41,54,10.89
47,47,0
70,70,0
82,43,9.886
98,98,0
4,16,4.893
42,42,0
42,71,12.14
3,54,14.34
48,88,11.25
95,81,5.725
15,82,12.9
71,19,11.55
63,48,7.411
6,64,14.99
29,40,10.81
25,19,10.1
48,63,7.411
76,76,0
71,83,13.66
58,94,10.36
11,72,9.268
86,6,11.53
96,30,14.71
40,29,10.81
91,46,14.72
55,24,7.778
64,71,7.109
2,43,9.625
19,93,5.432
11,95,11.26
30,45,6.063
43,37,6.007
18,90,14.04
33,76,4.732
38,5,11.03
33,25,11.41
69,10,9.753
64,42,7.496
65,65,0
32,95,14.81
80,97,8.789
59,90,13.43
89,18,8.86
62,28,2.569
9,80,13.55
58,41,5.974
54,58,7.267
47,24,14.53
93,19,5.432
94,98,7.93
75,40,10.85
86,33,14.71
44,25,11.1
56,60,12.12
45,54,12.2
9,39,10.29
29,29,0
4,22,7.52
25,44,11.1
27,40,6.909
59,90,13.43
74,74,0
81,81,0
22,4,7.52
28,28,0
17,5,6.317
78,7,5.364
43,14,14.54
97,39,13.49
50,98,5.149
54,30,9.412
2,37,3.873
2,2,0
28,28,0
28,46,6.508
48,48,0
62,91,9.668
9,72,8.564
29,56,12.21
59,99,13.69
40,60,12.31
82,85,10.71
54,52,8.233
82,24,10.03
7,53,8.224
2,97,10.71
66,95,14.62
78,68,11.66
45,30,6.063
27,49,4.286
82,24,10.03
75,75,0
19,71,11.55
25,93,14.42
53,90,13.95
60,75,5.701
34,33,10.49
89,89,0
10,33,9.846
19,64,13.31
30,64,8.245
77,89,8.168
8,8,0
31,31,0
58,52,1.239
97,80,8.789
48,48,0
98,50,5.149
87,73,7.458
95,81,5.725
41,98,12.89
82,38,11.4
44,14,14.2
21,21,0
87,73,7.458
46,46,0
50,94,11.43
39,13,13.97
27,27,0
97,11,11.47
45,30,6.063
38,47,14.91
71,35,8.497
55,17,11.43
90,45,14.98
100,40,12.7
93,71,8.276
37,97,12.12
55,47,14.44
38,5,11.03
96,7,10.31
85,55,8.791
37,43,6.007
95,95,0
25,19,10.1
39,97,13.49
24,17,13.18
90,90,0
95,81,5.725
82,85,10.71
71,64,7.109
12,56,10.67
57,67,9.519
1,91,6.899
48,63,7.411
27,27,0
94,98,7.93
25,19,10.1
53,68,14.87
96,68,8.873
58,67,14.89
36,36,0
3,52,8.418
18,59,4.174
55,17,11.43
90,96,4.955
68,53,14.87
36,48,7.668
64,96,14.05
58,58,0
18,59,4.174
29,75,6.77
40,49,5.639
69,26,14.35
77,77,0
52,94,10.35
93,19,5.432
97,11,11.47
39,84,8.018
40,75,10.85
47,38,14.91
34,86,4.28
13,80,14.4
100,40,12.7
85,24,1.033
12,34,9.569
91,91,0
49,49,0
33,25,11.41
84,39,8.018
76,73,14.3
76,86,13.29
47,47,0
42,19,10.55
95,95,0
95,66,14.62
5,55,8.432
59,59,0
49,40,5.639
2,37,3.873
40,3,7.351
17,24,13.18
75,40,10.85
10,12,14.44
47,24,14.53
43,80,11.83
96,96,0
80,13,14.4
6,86,11.53
6,86,11.53
6,76,10.52
88,88,0
6,25,7.827
71,45,11.43
45,54,12.2
66,15,5.058
66,14,3.097
55,17,11.43
9,72,8.564
65,65,0
67,52,13.69
56,60,12.12
76,86,13.29
76,6,10.52
89,18,8.86
39,84,8.018
76,10,14.21
10,34,14.69
37,82,10.73
24,85,1.033
11,97,11.47
37,47,7.884
45,96,10.1
33,25,11.41
17,5,6.317
13,80,14.4
16,22,11.15
97,13,5.764
37,97,12.12
82,55,9.516
88,36,5.469
100,41,8.299
43,14,14.54
3,3,0
50,94,11.43
70,86,3.478
29,40,10.81
94,98,7.93
48,88,11.25
71,19,11.55
70,56,14.04
90,68,4.335
50,50,0
45,45,0
38,47,14.91
75,75,0
35,7,9.486
7,96,10.31
23,23,0
70,42,13.95
42,19,10.55
54,45,12.2
17,17,0
47,47,0
6,93,7.908
24,17,13.18
88,88,0
46,46,0
42,45,10.11
3,29,13.27
93,19,5.432
52,3,8.418
71,35,8.497
10,73,12.01
55,17,11.43
71,42,12.14
75,27,5.391
64,42,7.496
67,98,11.91
52,58,1.239
6,42,8.982
3,54,14.34
74,74,0
70,86,3.478
67,40,8.189
98,98,0
72,9,8.564
15,15,0
34,25,13.11
66,66,0
64,45,4.987
15,14,7.086
42,30,7.827
55,5,8.432
65,83,12.91
43,2,9.625
19,93,5.432
80,13,14.4
53,53,0
58,52,1.239
96,90,4.955
76,10,14.21
70,42,13.95
29,40,10.81
72,13,4.847
92,92,0
77,61,10.99
46,62,8.346
58,52,1.239
28,38,11.97
55,85,8.791
99,21,9.264
85,80,14.83
53,7,8.224
6,93,7.908
31,57,5.641
71,71,0
4,26,11.34
2,2,0
35,78,14.32
32,81,9.093
13,9,3.72
14,66,3.097
29,60,2.329
96,7,10.31
23,23,0
82,82,0
24,47,14.53
69,26,14.35
48,63,7.411
7,96,10.31
50,50,0
98,98,0
38,5,11.03
96,90,4.955
45,30,6.063
82,43,9.886
83,65,12.91
6,25,7.827
75,29,6.77
89,89,0
36,48,7.668
93,30,12.94
60,56,12.12
2,82,11.26
82,37,10.73
98,41,12.89
21,59,7.953
41,98,12.89
33,86,14.71
85,17,13.54
43,15,9.615
96,7,10.31
44,14,14.2
45,54,12.2
98,57,8.533
73,69,10.9
27,67,14.04
25,25,0
2,80,2.437
73,69,10.9
69,26,14.35
100,41,8.299
66,15,5.058
7,90,9.39
35,35,0
74,84,5.897
88,88,0
71,45,11.43
38,5,11.03
79,39,10.02
87,33,10.64
38,28,11.97
87,87,0
34,70,7.274
11,95,11.26
24,38,14.72
95,32,14.81
20,20,0
43,95,14.24
44,14,14.2
37,97,12.12
38,82,11.4
84,84,0
25,32,14.7
79,39,10.02
23,23,0
29,40,10.81
28,28,0
47,82,5.027
47,66,13.18
40,40,0
76,6,10.52
6,34,10.07
100,98,11.54
6,76,10.52
33,34,10.49
100,67,9.168
59,18,4.174
66,43,11.45
76,10,14.21
14,43,14.54
32,23,12.8
94,50,11.43
49,3,10.97
21,89,12.66
24,17,13.18
91,46,14.72
68,18,11.01
78,90,10.29
40,100,12.7
81,95,5.725
5,17,6.317
48,88,11.25
24,17,13.18
60,29,2.329
30,96,14.71
43,14,14.54
34,25,13.11
76,86,13.29
79,79,0
45,90,14.98
75,27,5.391
74,74,0
38,62,12.22
38,38,0
45,64,4.987
30,93,12.94
98,41,12.89
28,62,2.569
81,32,9.093
50,98,5.149
44,19,11.48
2,24,14.26
67,58,14.89
41,41,0
90,18,14.04
29,56,12.21
41,98,12.89
97,97,0
87,73,7.458
98,31,12.3
85,17,13.54
82,85,10.71
61,61,0
7,68,12.56
55,5,8.432
82,82,0
79,39,10.02
44,81,13.59
33,25,11.41
72,13,4.847
48,36,7.668
52,94,10.35
69,26,14.35
13,72,4.847
55,82,9.516
25,19,10.1
24,5,13.84
40,27,6.909
11,95,11.26
98,31,12.3
18,90,14.04
45,35,14.22
93,19,5.432
84,79,7.989
72,97,7.978
10,76,14.21
80,43,11.83
24,24,0
60,49,6.966
13,9,3.72
32,25,14.7
12,34,9.569
100,58,5.832
25,33,11.41
4,26,11.34
55,47,14.44
33,34,10.49
3,67,8.991
95,43,14.24
33,33,0
70,6,14.87
90,90,0
47,43,5.011
6,6,0
97,2,10.71
81,81,0
2,37,3.873
7,78,5.364
95,95,0
35,78,14.32
45,93,12.63
77,61,10.99
77,89,8.168
28,46,6.508
100,98,11.54
83,71,13.66
5,17,6.317
35,45,14.22
3,58,9.555
41,41,0
95,81,5.725
81,44,13.59
56,56,0
93,6,7.908
52,100,4.708
18,89,8.86
100,3,6.731
2,2,0
82,85,10.71
79,79,0
64,35,12.47
64,93,7.989
10,10,0
65,46,10.73
48,48,0
33,76,4.732
43,47,5.011
12,56,10.67
85,2,14.06
88,36,5.469
88,36,5.469
76,73,14.3
32,44,9.183
19,44,11.48
53,18,12.87
51,51,0
78,96,13.31
69,73,10.9
18,21,10.87
58,100,5.832
5,85,14.6
42,71,12.14
14,14,0
1,91,6.899
25,32,14.7
100,100,0
67,52,13.69
28,91,11.91
87,33,10.64
29,75,6.77
47,2,10.09
70,56,14.04
87,92,13.96
6,34,10.07
24,5,13.84
14,66,3.097
39,39,0
83,65,12.91
32,81,9.093
18,89,8.86
71,35,8.497
30,42,7.827
29,3,13.27
92,92,0
13,80,14.4
92,87,13.96
60,29,2.329
64,64,0
62,5,13.59
39,97,13.49
66,66,0
63,63,0
74,39,6.681
7,53,8.224
41,98,12.89
10,34,14.69
24,85,1.033
28,46,6.508
91,91,0
90,68,4.335
6,42,8.982
80,97,8.789
30,42,7.827
85,5,14.6
25,19,10.1
96,54,14.48
94,50,11.43
37,97,12.12
99,50,14.94
43,14,14.54
64,96,14.05
55,17,11.43
41,94,5.592
47,43,5.011
33,87,10.64
17,5,6.317
91,28,11.91
54,3,14.34
39,97,13.49
12,70,5.937
19,25,10.1
80,13,14.4
73,87,7.458
19,25,10.1
45,35,14.22
33,73,10.54
6,34,10.07
41,3,14.33
29,27,9.598
18,21,10.87
100,67,9.168
26,22,12.58
5,24,13.84
34,25,13.11
5,17,6.317
58,94,10.36
92,92,0
41,3,14.33
95,43,14.24
47,24,14.53
36,48,7.668
12,70,5.937
75,49,5.533
13,72,4.847
41,98,12.89
97,11,11.47
72,72,0
78,18,12.31
44,44,0
5,38,11.03
50,99,14.94
26,69,14.35
17,17,0
45,90,14.98
21,89,12.66
4,26,11.34
3,29,13.27
14,66,3.097
36,36,0
40,29,10.81
33,76,4.732
100,98,11.54
69,73,10.9
55,24,7.778
64,71,7.109
100,58,5.832
98,100,11.54
3,100,6.731
21,59,7.953
13,11,12.87
59,21,7.953
10,33,9.846
64,93,7.989
7,96,10.31
100,98,11.54
24,5,13.84
85,2,14.06
11,13,12.87
89,89,0
5,62,13.59
73,87,7.458
84,39,8.018
93,93,0
34,33,10.49
21,89,12.66
71,71,0
3,29,13.27
25,93,14.42
70,34,7.274
86,76,13.29
43,82,9.886
95,95,0
55,82,9.516
47,47,0
42,93,6.103
96,7,10.31
20,20,0
49,75,5.533
29,40,10.81
88,63,9.108
70,70,0
15,43,9.615
71,83,13.66
80,43,11.83
63,63,0
25,76,6.892
93,64,7.989
44,81,13.59
6,19,6.423
78,35,14.32
10,10,0
32,81,9.093
51,51,0
30,64,8.245
83,83,0
70,86,3.478
21,89,12.66
74,39,6.681
77,51,9.668
71,64,7.109
32,95,14.81
87,73,7.458
55,85,8.791
24,38,14.72
98,94,7.93
68,18,11.01
64,6,14.99
82,82,0
3,3,0
27,49,4.286
69,87,5.956
35,7,9.486
38,24,14.72
94,50,11.43
4,26,11.34
55,55,0
58,100,5.832
45,30,6.063
40,67,8.189
19,71,11.55
41,52,6.531
